time,station_id,node_id,queue_length,occupied_piles,waiting_vehicles,charging_slots
17,36,12776127687,0,0,[],"[None, None]"
17,37,12776127688,0,0,[],"[None, None]"
17,38,12776127689,0,0,[],"[None, None]"
17,39,12776127690,0,0,[],"[None, None]"
17,40,12776127691,0,0,[],"[None, None]"
17,41,4084644936,0,0,[],"[None, None]"
17,42,1174948856,0,0,[],"[None, None]"
17,43,5227263043,0,0,[],"[None, None]"
17,44,3359333919,0,0,[],"[None, None]"
17,45,8293663947,0,0,[],"[None, None]"
17,46,12777982601,0,0,[],"[None, None]"
17,47,8341547329,0,0,[],"[None, None]"
17,48,5232087693,0,0,[],"[None, None]"
17,49,8564126435,0,0,[],"[None, None]"
17,50,8564126440,0,0,[],"[None, None]"
17,51,8564126438,0,0,[],"[None, None]"
17,52,6417062246,0,0,[],"[None, None]"
17,53,8261604036,0,0,[],"[None, None]"
17,54,8563847378,0,0,[],"[None, None]"
17,55,12248565005,0,0,[],"[None, None]"
17,56,13109905631,0,0,[],"[None, None]"
18,0,2896525936,0,0,[],"[None, None]"
18,1,5229674646,0,0,[],"[None, None]"
18,2,5318075316,0,0,[],"[None, None]"
18,3,9083346991,0,0,[],"[None, None]"
18,4,2212686561,0,0,[],"[None, None]"
18,5,13403837890,0,0,[],"[None, None]"
18,6,11780099853,0,0,[],"[None, None]"
18,7,8311429790,0,0,[],"[None, None]"
18,8,2189504431,0,0,[],"[None, None]"
18,9,12184400264,0,0,[],"[None, None]"
18,10,8524589575,0,0,[],"[None, None]"
18,11,4638394171,0,0,[],"[None, None]"
18,12,12607605906,0,0,[],"[None, None]"
18,13,5227839640,0,0,[],"[None, None]"
18,14,8567221411,0,0,[],"[None, None]"
18,15,5227839750,0,0,[],"[None, None]"
18,16,2183271343,0,0,[],"[None, None]"
18,17,12772227058,0,0,[],"[None, None]"
18,18,12772227059,0,0,[],"[None, None]"
18,19,12772227060,0,0,[],"[None, None]"
18,20,12772227061,0,0,[],"[None, None]"
18,21,12772227062,0,0,[],"[None, None]"
18,22,6854581441,0,0,[],"[None, None]"
18,23,5315933054,0,0,[],"[None, None]"
18,24,12798065832,0,0,[],"[None, None]"
18,25,12774584141,0,0,[],"[None, None]"
18,26,12774691148,0,0,[],"[None, None]"
18,27,12774691150,0,0,[],"[None, None]"
18,28,12774691151,0,0,[],"[None, None]"
18,29,12774691152,0,0,[],"[None, None]"
18,30,12774691153,0,0,[],"[None, None]"
18,31,12774691154,0,0,[],"[None, None]"
18,32,12776127683,0,0,[],"[None, None]"
18,33,12776127684,0,0,[],"[None, None]"
18,34,6386646158,0,0,[],"[None, None]"
18,35,12776127686,0,0,[],"[None, None]"
18,36,12776127687,0,0,[],"[None, None]"
18,37,12776127688,0,0,[],"[None, None]"
18,38,12776127689,0,0,[],"[None, None]"
18,39,12776127690,0,0,[],"[None, None]"
18,40,12776127691,0,0,[],"[None, None]"
18,41,4084644936,0,0,[],"[None, None]"
18,42,1174948856,0,0,[],"[None, None]"
18,43,5227263043,0,0,[],"[None, None]"
18,44,3359333919,0,0,[],"[None, None]"
18,45,8293663947,0,0,[],"[None, None]"
18,46,12777982601,0,0,[],"[None, None]"
18,47,8341547329,0,0,[],"[None, None]"
18,48,5232087693,0,0,[],"[None, None]"
18,49,8564126435,0,0,[],"[None, None]"
18,50,8564126440,0,0,[],"[None, None]"
18,51,8564126438,0,0,[],"[None, None]"
18,52,6417062246,0,0,[],"[None, None]"
18,53,8261604036,0,0,[],"[None, None]"
18,54,8563847378,0,0,[],"[None, None]"
18,55,12248565005,0,0,[],"[None, None]"
18,56,13109905631,0,0,[],"[None, None]"
19,0,2896525936,0,0,[],"[None, None]"
19,1,5229674646,0,0,[],"[None, None]"
19,2,5318075316,0,0,[],"[None, None]"
19,3,9083346991,0,0,[],"[None, None]"
19,4,2212686561,0,0,[],"[None, None]"
19,5,13403837890,0,0,[],"[None, None]"
19,6,11780099853,0,0,[],"[None, None]"
19,7,8311429790,0,0,[],"[None, None]"
19,8,2189504431,0,0,[],"[None, None]"
19,9,12184400264,0,0,[],"[None, None]"
19,10,8524589575,0,0,[],"[None, None]"
19,11,4638394171,0,0,[],"[None, None]"
19,12,12607605906,0,0,[],"[None, None]"
19,13,5227839640,0,0,[],"[None, None]"
19,14,8567221411,0,0,[],"[None, None]"
19,15,5227839750,0,0,[],"[None, None]"
19,16,2183271343,0,0,[],"[None, None]"
19,17,12772227058,0,0,[],"[None, None]"
19,18,12772227059,0,0,[],"[None, None]"
19,19,12772227060,0,0,[],"[None, None]"
19,20,12772227061,0,0,[],"[None, None]"
19,21,12772227062,0,0,[],"[None, None]"
19,22,6854581441,0,0,[],"[None, None]"
19,23,5315933054,0,0,[],"[None, None]"
19,24,12798065832,0,0,[],"[None, None]"
19,25,12774584141,0,0,[],"[None, None]"
19,26,12774691148,0,0,[],"[None, None]"
19,27,12774691150,0,0,[],"[None, None]"
19,28,12774691151,0,0,[],"[None, None]"
19,29,12774691152,0,0,[],"[None, None]"
19,30,12774691153,0,0,[],"[None, None]"
19,31,12774691154,0,0,[],"[None, None]"
19,32,12776127683,0,0,[],"[None, None]"
19,33,12776127684,0,0,[],"[None, None]"
19,34,6386646158,0,0,[],"[None, None]"
19,35,12776127686,0,0,[],"[None, None]"
19,36,12776127687,0,0,[],"[None, None]"
19,37,12776127688,0,0,[],"[None, None]"
19,38,12776127689,0,0,[],"[None, None]"
19,39,12776127690,0,0,[],"[None, None]"
19,40,12776127691,0,0,[],"[None, None]"
19,41,4084644936,0,0,[],"[None, None]"
19,42,1174948856,0,0,[],"[None, None]"
19,43,5227263043,0,0,[],"[None, None]"
19,44,3359333919,0,0,[],"[None, None]"
19,45,8293663947,0,0,[],"[None, None]"
19,46,12777982601,0,0,[],"[None, None]"
19,47,8341547329,0,0,[],"[None, None]"
19,48,5232087693,0,0,[],"[None, None]"
19,49,8564126435,0,0,[],"[None, None]"
19,50,8564126440,0,0,[],"[None, None]"
19,51,8564126438,0,0,[],"[None, None]"
19,52,6417062246,0,0,[],"[None, None]"
19,53,8261604036,0,0,[],"[None, None]"
19,54,8563847378,0,0,[],"[None, None]"
19,55,12248565005,0,0,[],"[None, None]"
19,56,13109905631,0,0,[],"[None, None]"
20,0,2896525936,0,0,[],"[None, None]"
20,1,5229674646,0,0,[],"[None, None]"
20,2,5318075316,0,0,[],"[None, None]"
20,3,9083346991,0,0,[],"[None, None]"
20,4,2212686561,0,0,[],"[None, None]"
20,5,13403837890,0,0,[],"[None, None]"
20,6,11780099853,0,0,[],"[None, None]"
20,7,8311429790,0,0,[],"[None, None]"
20,8,2189504431,0,0,[],"[None, None]"
20,9,12184400264,0,0,[],"[None, None]"
20,10,8524589575,0,0,[],"[None, None]"
20,11,4638394171,0,0,[],"[None, None]"
20,12,12607605906,0,0,[],"[None, None]"
20,13,5227839640,0,0,[],"[None, None]"
20,14,8567221411,0,0,[],"[None, None]"
20,15,5227839750,0,0,[],"[None, None]"
20,16,2183271343,0,0,[],"[None, None]"
20,17,12772227058,0,0,[],"[None, None]"
20,18,12772227059,0,0,[],"[None, None]"
20,19,12772227060,0,0,[],"[None, None]"
20,20,12772227061,0,0,[],"[None, None]"
20,21,12772227062,0,0,[],"[None, None]"
20,22,6854581441,0,0,[],"[None, None]"
20,23,5315933054,0,0,[],"[None, None]"
20,24,12798065832,0,0,[],"[None, None]"
20,25,12774584141,0,0,[],"[None, None]"
20,26,12774691148,0,0,[],"[None, None]"
20,27,12774691150,0,0,[],"[None, None]"
20,28,12774691151,0,0,[],"[None, None]"
20,29,12774691152,0,0,[],"[None, None]"
20,30,12774691153,0,0,[],"[None, None]"
20,31,12774691154,0,0,[],"[None, None]"
20,32,12776127683,0,0,[],"[None, None]"
20,33,12776127684,0,0,[],"[None, None]"
20,34,6386646158,0,0,[],"[None, None]"
20,35,12776127686,0,0,[],"[None, None]"
20,36,12776127687,0,0,[],"[None, None]"
20,37,12776127688,0,0,[],"[None, None]"
20,38,12776127689,0,0,[],"[None, None]"
20,39,12776127690,0,0,[],"[None, None]"
20,40,12776127691,0,0,[],"[None, None]"
20,41,4084644936,0,0,[],"[None, None]"
20,42,1174948856,0,0,[],"[None, None]"
20,43,5227263043,0,0,[],"[None, None]"
20,44,3359333919,0,0,[],"[None, None]"
20,45,8293663947,0,0,[],"[None, None]"
20,46,12777982601,0,0,[],"[None, None]"
20,47,8341547329,0,0,[],"[None, None]"
20,48,5232087693,0,0,[],"[None, None]"
20,49,8564126435,0,0,[],"[None, None]"
20,50,8564126440,0,0,[],"[None, None]"
20,51,8564126438,0,0,[],"[None, None]"
20,52,6417062246,0,0,[],"[None, None]"
20,53,8261604036,0,0,[],"[None, None]"
20,54,8563847378,0,0,[],"[None, None]"
20,55,12248565005,0,0,[],"[None, None]"
