time,total_score,pending_tasks,completed_tasks,expired_tasks,charging_queue_total,avg_battery
333,8918.5406,3,104,6,1,43.5059
334,8918.5406,4,104,6,1,46.2059
335,8918.5406,4,104,6,1,48.1559
336,8918.5406,3,104,6,1,49.3559
337,9015.7256,3,105,6,1,50.6367
338,9015.7256,3,105,6,1,51.9616
339,8955.7256,3,105,7,1,53.1646
340,9042.0755,2,106,7,1,54.4396
341,9042.0755,2,106,7,1,55.7713
342,9042.0755,2,106,7,1,56.9713
343,9042.0755,2,106,7,1,58.1713
344,9042.0755,2,106,7,1,59.3713
345,9131.3678,2,107,7,1,60.62
346,9220.4826,2,108,7,0,61.8225
347,9220.4826,1,108,7,0,62.8725
348,9220.4826,1,108,7,0,63.3225
349,9220.4826,1,108,7,0,63.7725
350,9220.4826,1,108,7,0,64.0725
351,9220.4826,1,108,7,0,64.3725
352,9220.4826,1,108,7,0,64.6725
353,9220.4826,1,108,7,0,65.0475
354,9220.4826,1,108,7,0,65.3475
355,9305.6215,1,109,7,0,65.0177
356,9305.6215,1,109,7,0,65.5402
357,9245.6215,0,109,8,0,66.1402
358,9245.6215,0,109,8,0,66.7402
359,9425.2819,0,111,8,0,67.4503
